f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4"
60158,80,61680,65280,2,-3,0,0,1,0,0,0,1,2,4,0,-1,-3,-3,1
60158,68,61680,65280,2,-4,0,0,1,2,0,0,1,0,4,0,-1,-3,-3,1
60158,76,61680,65280,2,-2,0,0,1,3,0,0,1,-1,4,0,-1,-3,-3,1
60158,112,61680,65280,2,-1,0,0,1,-1,0,0,1,2,4,0,-1,-3,-3,1
60158,48,61680,65280,2,-1,0,0,1,-2,0,0,1,2,4,0,-1,-3,-3,1
60158,50,61680,65280,2,1,0,0,1,-4,0,0,1,2,4,0,-1,-3,-3,1
60158,14,61680,65280,2,1,0,0,1,1,0,0,1,-2,4,0,-1,-3,-3,1
60158,12,61680,65280,2,0,0,0,1,1,0,0,1,-2,4,0,-1,-3,-3,1
60158,10,61680,65280,2,1,0,0,1,0,0,0,1,-2,4,0,-1,-3,-3,1
60158,186,61680,65280,2,2,0,0,1,-1,0,0,1,1,4,0,-1,-3,-3,1
60158,178,61680,65280,2,2,0,0,1,-2,0,0,1,1,4,0,-1,-3,-3,1
60670,178,61680,65280,1,2,0,0,2,-2,0,0,1,1,4,0,-1,-3,-3,1
57598,178,61680,65280,1,2,0,0,1,-2,0,0,2,1,4,0,-2,-3,-3,1
57598,206,61680,65280,1,1,0,0,1,2,0,0,2,-1,4,0,-2,-3,-3,1
57598,204,61680,65280,1,0,0,0,1,3,0,0,2,-2,4,0,-2,-3,-3,1
57598,252,61680,65280,1,0,0,0,1,2,0,0,2,1,4,0,-2,-3,-3,1
57598,254,61680,65280,1,1,0,0,1,1,0,0,2,1,4,0,-2,-3,-3,1
57598,250,61680,65280,1,1,0,0,1,0,0,0,2,2,4,0,-2,-3,-3,1
57598,244,61680,65280,1,-1,0,0,1,1,0,0,2,3,4,0,-2,-4,-3,1
60670,244,61680,65280,1,-1,0,0,3,1,0,0,2,3,4,0,-2,-4,-3,1
52942,244,61680,65280,2,-1,0,0,4,1,0,0,-2,3,4,0,-1,-4,-3,1
52974,244,61680,65280,2,-1,0,0,4,1,0,0,-1,3,4,0,-1,-4,-3,1
52974,204,61680,65280,2,-1,0,0,4,3,0,0,-1,0,4,0,-1,-4,-3,1
52974,250,61680,65280,2,1,0,0,4,0,0,0,-1,2,4,0,-1,-4,-3,1
52974,252,61680,65280,2,0,0,0,4,1,0,0,-1,2,4,0,-1,-4,-3,1
52974,254,61680,65280,2,1,0,0,4,1,0,0,-1,2,4,0,-1,-4,-3,1
52974,49406,61680,65280,2,1,0,0,4,3,0,0,-1,2,4,0,-1,-4,-3,1
52974,49404,61680,65280,2,0,0,0,4,3,0,0,-1,2,4,0,-1,-4,-3,1
52974,50428,61680,65280,2,-1,0,0,4,4,0,0,-1,3,4,0,-1,-3,-3,1
52974,50396,61680,65280,2,-1,0,0,4,4,0,0,-1,1,4,0,-1,-3,-3,1
52428,50396,61680,65280,0,-1,0,0,4,4,0,0,0,1,4,0,-1,-3,-3,1
52428,50428,61680,65280,0,-1,0,0,4,4,0,0,0,2,4,0,-1,-3,-3,1
52428,49404,61680,65280,0,-1,0,0,4,4,0,0,0,2,4,0,-1,-4,-3,1
52428,49406,61680,65280,0,1,0,0,4,3,0,0,0,2,4,0,-1,-4,-3,1
52428,16636,61680,65280,0,-1,0,0,4,3,0,0,0,2,4,0,-1,-4,-3,1
52428,16604,61680,65280,0,-2,0,0,4,4,0,0,0,2,4,0,-1,-4,-3,1
52428,16468,61680,65280,0,-4,0,0,4,2,0,0,0,2,4,0,-1,-3,-3,1
52428,16596,61680,65280,0,-3,0,0,4,2,0,0,0,2,4,0,-1,-3,-3,1
19532,16596,61680,65280,-2,-3,0,0,4,2,0,0,-2,2,4,0,-1,-3,-3,1
19532,16604,61680,65280,-2,-2,0,0,4,3,0,0,-2,2,4,0,-1,-3,-3,1
19532,16468,61680,65280,-2,-4,0,0,4,2,0,0,-2,2,4,0,-1,-3,-3,1
19532,14,61680,65280,-2,1,0,0,4,2,0,0,-2,-3,4,0,-1,-3,-3,1
19532,10,61680,65280,-2,3,0,0,4,0,0,0,-2,-3,4,0,-1,-3,-3,1
19532,12,61680,65280,-2,0,0,0,4,1,0,0,-2,-3,4,0,-1,-3,-3,1
19532,204,61680,65280,-2,0,0,0,4,1,0,0,-2,0,4,0,-1,-3,-3,1
19532,206,61680,65280,-2,1,0,0,4,2,0,0,-2,-1,4,0,-1,-3,-3,1
19532,244,61680,65280,-2,-1,0,0,4,1,0,0,-2,2,4,0,-1,-3,-3,1
19532,254,61680,65280,-2,1,0,0,4,1,0,0,-2,2,4,0,-1,-4,-3,1
19532,252,61680,65280,-2,0,0,0,4,1,0,0,-2,2,4,0,-1,-4,-3,1
19532,250,61680,65280,-2,1,0,0,4,0,0,0,-2,2,4,0,-1,-4,-3,1
19532,17620,61680,65280,-2,-4,0,0,4,4,0,0,-2,2,4,0,-1,-3,-3,1
19532,17628,61680,65280,-2,-3,0,0,4,4,0,0,-2,2,4,0,-1,-3,-3,1
19532,17612,61680,65280,-2,-3,0,0,4,4,0,0,-2,0,4,0,-1,-3,-3,1
19532,19660,61680,65280,-2,-2,0,0,4,4,0,0,-2,-1,4,0,-1,-1,-3,1
19532,17476,61680,65280,-2,-3,0,0,4,3,0,0,-2,-1,4,0,-1,-1,-3,1
19532,17492,61680,65280,-2,-3,0,0,4,2,0,0,-2,1,4,0,-1,-1,-3,1
19532,50396,61680,65280,-2,-1,0,0,4,2,0,0,-2,1,4,0,-1,-1,-3,1
19532,50428,61680,65280,-2,-1,0,0,4,3,0,0,-2,2,4,0,-1,-2,-3,1
19532,52476,61680,65280,-2,0,0,0,4,3,0,0,-2,2,4,0,-1,-2,-3,1
19532,52478,61680,65280,-2,1,0,0,4,4,0,0,-2,2,4,0,-1,-3,-3,1
19532,52462,61680,65280,-2,2,0,0,4,4,0,0,-2,0,4,0,-1,-3,-3,1
19532,52974,61680,65280,-2,3,0,0,4,4,0,0,-2,-1,4,0,-1,-2,-3,1
19532,52942,61680,65280,-2,2,0,0,4,4,0,0,-2,-2,4,0,-1,-1,-3,1
19532,49404,61680,65280,-2,0,0,0,4,4,0,0,-2,1,4,0,-1,-4,-3,1
19532,49406,61680,65280,-2,1,0,0,4,3,0,0,-2,2,4,0,-1,-4,-3,1
19532,57598,61680,65280,-2,1,0,0,4,3,0,0,-2,4,4,0,-1,-4,-3,1
19532,41210,61680,65280,-2,3,0,0,4,0,0,0,-2,4,4,0,-1,-4,-3,1
19532,41214,61680,65280,-2,3,0,0,4,1,0,0,-2,3,4,0,-1,-4,-3,1
19532,41722,61680,65280,-2,4,0,0,4,-1,0,0,-2,3,4,0,-1,-3,-3,1
19532,41658,61680,65280,-2,4,0,0,4,-2,0,0,-2,2,4,0,-1,-3,-3,1
19532,43774,61680,65280,-2,4,0,0,4,1,0,0,-2,2,4,0,-1,-3,-3,1
19532,43770,61680,65280,-2,4,0,0,4,0,0,0,-2,2,4,0,-1,-3,-3,1
19532,43694,61680,65280,-2,4,0,0,4,1,0,0,-2,-1,4,0,-1,-2,-3,1
19532,60158,61680,65280,-2,4,0,0,4,2,0,0,-2,1,4,0,-1,-2,-3,1
19532,61182,61680,65280,-2,4,0,0,4,2,0,0,-2,1,4,0,-1,-1,-3,1
19532,61166,61680,65280,-2,4,0,0,4,2,0,0,-2,0,4,0,-1,-1,-3,1
19532,44782,61680,65280,-2,4,0,0,4,3,0,0,-2,-1,4,0,-1,-2,-3,1
19532,44718,61680,65280,-2,4,0,0,4,2,0,0,-2,-2,4,0,-1,-1,-3,1
19532,16636,61680,65280,-2,-1,0,0,4,2,0,0,-2,2,4,0,-1,-3,-3,1
52476,60158,61680,65280,-1,4,0,0,4,1,0,0,2,1,4,0,-2,-1,-3,1
52478,60158,61680,65280,1,4,0,0,4,1,0,0,1,1,4,0,-2,-1,-3,1
52462,60158,61680,65280,1,4,0,0,4,1,0,0,0,1,4,0,-2,-1,-3,1
52430,60158,61680,65280,1,4,0,0,4,1,0,0,-1,1,4,0,-2,-1,-3,1
52428,60158,61680,65280,0,4,0,0,4,1,0,0,-1,1,4,0,-2,-1,-3,1
50396,60158,61680,65280,-1,4,0,0,4,1,0,0,1,1,4,0,-3,-1,-3,1
50396,57598,61680,65280,-1,1,0,0,4,1,0,0,1,2,4,0,-3,-2,-3,1
49406,57598,61680,65280,1,1,0,0,2,1,0,0,2,2,4,0,-3,-2,-3,1
49404,57598,61680,65280,0,1,0,0,3,1,0,0,1,2,4,0,-3,-2,-3,1
49404,19660,61680,65280,0,-1,0,0,3,3,0,0,1,-1,4,0,-3,-1,-3,1
49404,16596,61680,65280,0,-1,0,0,3,1,0,0,1,1,4,0,-3,-1,-3,1
49404,16604,61680,65280,0,-1,0,0,3,2,0,0,1,1,4,0,-3,-2,-3,1
41214,16604,61680,65280,2,-1,0,0,1,2,0,0,2,1,4,0,-3,-2,-3,1
41210,16604,61680,65280,3,-1,0,0,0,2,0,0,2,1,4,0,-3,-2,-3,1
41210,16596,61680,65280,3,-2,0,0,0,2,0,0,2,1,4,0,-3,-2,-3,1
41210,17476,61680,65280,3,-2,0,0,0,2,0,0,2,0,4,0,-3,-1,-3,1
41214,17476,61680,65280,2,-2,0,0,1,2,0,0,2,0,4,0,-3,-1,-3,1
41214,16596,61680,65280,2,-1,0,0,1,1,0,0,2,1,4,0,-3,-1,-3,1
41658,16596,61680,65280,3,-1,0,0,-1,1,0,0,1,1,4,0,-2,-1,-3,1
41658,17476,61680,65280,3,-2,0,0,-1,2,0,0,1,0,4,0,-2,-1,-3,1
41722,17476,61680,65280,3,-2,0,0,-1,2,0,0,2,0,4,0,-2,-1,-3,1
41722,16596,61680,65280,3,-1,0,0,-1,1,0,0,2,1,4,0,-2,-1,-3,1
41722,244,61680,65280,3,-1,0,0,-1,1,0,0,2,2,4,0,-2,-3,-3,1
41722,252,61680,65280,3,0,0,0,-1,1,0,0,2,2,4,0,-2,-3,-3,1
41722,254,61680,65280,3,1,0,0,-1,1,0,0,2,1,4,0,-2,-3,-3,1
41722,250,61680,65280,3,1,0,0,-1,0,0,0,2,2,4,0,-2,-3,-3,1
41722,10,61680,65280,3,1,0,0,-1,0,0,0,2,-1,4,0,-2,-3,-3,1
41658,10,61680,65280,3,1,0,0,-1,0,0,0,1,-1,4,0,-2,-3,-3,1
41658,244,61680,65280,3,-1,0,0,-1,1,0,0,1,2,4,0,-2,-3,-3,1
41658,254,61680,65280,3,1,0,0,-1,1,0,0,1,1,4,0,-2,-3,-3,1
41658,252,61680,65280,3,0,0,0,-1,2,0,0,1,1,4,0,-2,-3,-3,1
41658,250,61680,65280,3,1,0,0,-1,0,0,0,1,2,4,0,-2,-3,-3,1
41210,250,61680,65280,2,1,0,0,0,0,0,0,1,2,4,0,-2,-3,-3,1
41210,254,61680,65280,2,1,0,0,0,1,0,0,1,1,4,0,-2,-3,-3,1
41210,10,61680,65280,2,2,0,0,0,0,0,0,1,-2,4,0,-2,-3,-3,1
41210,244,61680,65280,2,-1,0,0,0,1,0,0,1,2,4,0,-2,-3,-3,1
41214,244,61680,65280,2,-1,0,0,1,1,0,0,2,2,4,0,-3,-3,-3,1
41214,10,61680,65280,2,1,0,0,1,0,0,0,2,-1,4,0,-3,-3,-3,1
41214,254,61680,65280,2,1,0,0,1,1,0,0,2,1,4,0,-3,-3,-3,1
41214,252,61680,65280,2,0,0,0,1,2,0,0,2,1,4,0,-3,-3,-3,1
41214,250,61680,65280,2,1,0,0,1,0,0,0,2,2,4,0,-3,-3,-3,1
41210,252,61680,65280,2,0,0,0,0,1,0,0,2,2,4,0,-3,-3,-3,1
60670,252,61680,65280,2,0,0,0,4,1,0,0,2,2,4,0,-3,-3,-3,1
60670,10,61680,65280,2,1,0,0,4,0,0,0,2,-1,4,0,-3,-3,-3,1
60670,254,61680,65280,2,1,0,0,4,1,0,0,2,1,4,0,-3,-3,-3,1
60670,16596,61680,65280,2,-3,0,0,4,3,0,0,2,1,4,0,-3,-3,-3,1
60670,17476,61680,65280,2,-4,0,0,4,4,0,0,2,0,4,0,-3,-3,-3,1
61166,16596,61680,65280,2,-3,0,0,4,3,0,0,0,1,4,0,-1,-3,-3,1
61182,16596,61680,65280,2,-3,0,0,3,3,0,0,1,1,4,0,-1,-3,-3,1
60670,250,61680,65280,2,1,0,0,3,0,0,0,1,2,4,0,-2,-3,-3,1
57598,10,61680,65280,1,1,0,0,1,0,0,0,2,-1,4,0,-2,-3,-3,1
57598,17476,61680,65280,1,-4,0,0,1,4,0,0,2,0,4,0,-2,-3,-3,1
57598,16596,61680,65280,1,-3,0,0,1,3,0,0,2,1,4,0,-2,-3,-3,1
43690,16596,61680,65280,3,-3,0,0,0,3,0,0,0,1,4,0,-2,-3,-3,1
43694,16596,61680,65280,4,-3,0,0,1,3,0,0,-1,1,4,0,-2,-3,-3,1
43758,16596,61680,65280,4,-3,0,0,2,3,0,0,-1,1,4,0,-2,-3,-3,1
43770,16596,61680,65280,3,-3,0,0,0,3,0,0,1,1,4,0,-2,-3,-3,1
43774,16596,61680,65280,3,-3,0,0,1,3,0,0,1,1,4,0,-2,-3,-3,1
44782,16596,61680,65280,4,-3,0,0,3,3,0,0,-1,1,4,0,-2,-3,-3,1
44782,252,61680,65280,4,-1,0,0,3,2,0,0,-1,2,4,0,-2,-4,-3,1
44782,254,61680,65280,4,1,0,0,3,1,0,0,-1,1,4,0,-2,-4,-3,1
44782,250,61680,65280,4,1,0,0,3,0,0,0,-1,2,4,0,-2,-4,-3,1
44782,10,61680,65280,4,1,0,0,3,0,0,0,-1,-1,4,0,-2,-4,-3,1
44782,244,61680,65280,4,-1,0,0,3,1,0,0,-1,2,4,0,-2,-4,-3,1
44718,244,61680,65280,4,-1,0,0,3,1,0,0,-3,2,4,0,0,-4,-3,1
50396,244,61680,65280,-2,-1,0,0,3,1,0,0,1,2,4,0,-1,-4,-3,1
8242,244,61680,65280,1,-1,0,0,-2,1,0,0,1,2,4,0,-1,-4,-3,1
8370,244,61680,65280,4,-1,0,0,-4,1,0,0,1,2,4,0,-4,-4,-3,1
8378,244,61680,65280,4,-1,0,0,-3,1,0,0,1,2,4,0,-4,-4,-3,1
8434,244,61680,65280,2,-1,0,0,-2,1,0,0,3,2,4,0,-4,-4,-3,1
8442,244,61680,65280,2,-1,0,0,-1,1,0,0,3,2,4,0,-4,-4,-3,1
10794,244,61680,65280,2,-1,0,0,-1,1,0,0,-1,2,4,0,0,-4,-3,1
10922,244,61680,65280,3,-1,0,0,-1,1,0,0,-1,2,4,0,-1,-4,-3,1
49406,244,61680,65280,1,-1,0,0,2,1,0,0,2,2,4,0,-3,-4,-3,1
49404,244,61680,65280,0,-1,0,0,3,1,0,0,2,2,4,0,-3,-4,-3,1
50428,244,61680,65280,-1,-1,0,0,4,1,0,0,2,2,4,0,-3,-4,-3,1
44718,10,61680,65280,4,1,0,0,3,0,0,0,-3,-1,4,0,0,-4,-3,1
44718,250,61680,65280,4,1,0,0,3,0,0,0,-3,1,4,0,0,-4,-3,1
44718,252,61680,65280,4,0,0,0,3,1,0,0,-3,1,4,0,0,-4,-3,1
44718,254,61680,65280,4,1,0,0,3,1,0,0,-3,1,4,0,0,-4,-3,1
50396,254,61680,65280,-1,1,0,0,3,1,0,0,1,1,4,0,-2,-4,-3,1
50396,252,61680,65280,-1,0,0,0,3,2,0,0,1,1,4,0,-2,-4,-3,1
50396,10,61680,65280,-1,2,0,0,3,0,0,0,1,-2,4,0,-2,-4,-3,1
50428,10,61680,65280,-1,2,0,0,3,0,0,0,2,-2,4,0,-2,-4,-3,1
50428,252,61680,65280,-1,0,0,0,3,2,0,0,2,1,4,0,-2,-4,-3,1
50428,254,61680,65280,-1,1,0,0,3,1,0,0,2,1,4,0,-2,-4,-3,1
50428,250,61680,65280,-1,1,0,0,3,0,0,0,2,2,4,0,-2,-4,-3,1
50396,250,61680,65280,-1,1,0,0,3,0,0,0,1,2,4,0,-2,-4,-3,1
49406,250,61680,65280,1,1,0,0,2,0,0,0,2,2,4,0,-3,-4,-3,1
49404,250,61680,65280,0,1,0,0,3,0,0,0,1,2,4,0,-3,-4,-3,1
8442,250,61680,65280,2,1,0,0,-1,0,0,0,2,2,4,0,-3,-4,-3,1
8434,250,61680,65280,1,1,0,0,-1,0,0,0,2,2,4,0,-2,-4,-3,1
8242,250,61680,65280,1,1,0,0,-3,0,0,0,2,2,4,0,-2,-4,-3,1
8370,250,61680,65280,1,1,0,0,-2,0,0,0,2,2,4,0,-2,-4,-3,1
8378,250,61680,65280,2,1,0,0,-1,0,0,0,1,2,4,0,-2,-4,-3,1
10922,250,61680,65280,4,1,0,0,-1,0,0,0,-1,2,4,0,-2,-4,-3,1
10794,250,61680,65280,4,1,0,0,-2,0,0,0,-2,2,4,0,-1,-4,-3,1
10794,252,61680,65280,4,0,0,0,-2,1,0,0,-2,2,4,0,-1,-4,-3,1
10794,10,61680,65280,4,1,0,0,-2,0,0,0,-2,-1,4,0,-1,-4,-3,1
10794,254,61680,65280,4,1,0,0,-2,1,0,0,-2,1,4,0,-1,-4,-3,1
10922,254,61680,65280,4,1,0,0,-1,1,0,0,-2,1,4,0,-1,-4,-3,1
10922,252,61680,65280,4,0,0,0,-1,2,0,0,-2,1,4,0,-1,-4,-3,1
10922,10,61680,65280,4,2,0,0,-1,0,0,0,-2,-2,4,0,-1,-4,-3,1
8370,10,61680,65280,1,2,0,0,-1,0,0,0,1,-2,4,0,-1,-4,-3,1
8370,254,61680,65280,1,1,0,0,-1,1,0,0,1,1,4,0,-1,-4,-3,1
8370,252,61680,65280,1,0,0,0,-1,2,0,0,1,1,4,0,-1,-4,-3,1
8434,252,61680,65280,1,0,0,0,-1,2,0,0,2,1,4,0,-2,-4,-3,1
8434,10,61680,65280,1,2,0,0,-1,0,0,0,2,-2,4,0,-2,-4,-3,1
8434,254,61680,65280,1,1,0,0,-1,1,0,0,2,1,4,0,-2,-4,-3,1
8378,254,61680,65280,2,1,0,0,-1,1,0,0,1,1,4,0,-2,-4,-3,1
8378,252,61680,65280,2,0,0,0,-1,2,0,0,1,1,4,0,-2,-4,-3,1
8378,10,61680,65280,2,2,0,0,-1,0,0,0,1,-2,4,0,-2,-4,-3,1
49406,10,61680,65280,1,2,0,0,2,0,0,0,2,-2,4,0,-3,-4,-3,1
49404,10,61680,65280,0,2,0,0,1,0,0,0,2,-2,4,0,-2,-4,-3,1
49406,254,61680,65280,1,1,0,0,2,1,0,0,2,1,4,0,-3,-4,-3,1
49404,254,61680,65280,0,1,0,0,1,1,0,0,2,1,4,0,-2,-4,-3,1
49406,252,61680,65280,1,0,0,0,2,2,0,0,2,1,4,0,-3,-4,-3,1
49404,252,61680,65280,0,0,0,0,1,2,0,0,2,1,4,0,-2,-4,-3,1
8442,10,61680,65280,2,2,0,0,-1,0,0,0,2,-2,4,0,-3,-4,-3,1
8442,254,61680,65280,2,1,0,0,-1,1,0,0,2,1,4,0,-3,-4,-3,1
8442,252,61680,65280,2,0,0,0,-1,2,0,0,2,1,4,0,-3,-4,-3,1
8242,10,61680,65280,1,2,0,0,-3,0,0,0,2,-2,4,0,-2,-4,-3,1
8242,254,61680,65280,1,1,0,0,-3,1,0,0,2,1,4,0,-2,-4,-3,1
8242,252,61680,65280,1,0,0,0,-3,2,0,0,2,1,4,0,-2,-4,-3,1
8378,16596,61680,65280,2,-4,0,0,-1,4,0,0,1,1,4,0,-2,-4,-3,1
8370,16596,61680,65280,2,-4,0,0,-2,4,0,0,1,1,4,0,-2,-4,-3,1
8434,16596,61680,65280,1,-4,0,0,-1,4,0,0,2,1,4,0,-2,-4,-3,1
8242,16596,61680,65280,1,-4,0,0,-3,4,0,0,2,1,4,0,-2,-4,-3,1
8442,16596,61680,65280,2,-4,0,0,-1,4,0,0,2,1,4,0,-3,-4,-3,1
250,16596,61680,65280,2,-4,0,0,0,4,0,0,1,1,4,0,-3,-4,-3,1
252,16596,61680,65280,0,-4,0,0,1,4,0,0,2,1,4,0,-3,-4,-3,1
254,16596,61680,65280,1,-4,0,0,1,4,0,0,1,1,4,0,-3,-4,-3,1
220,16596,61680,65280,-1,-4,0,0,2,4,0,0,1,1,4,0,-3,-4,-3,1
212,16596,61680,65280,-1,-4,0,0,1,4,0,0,1,1,4,0,-3,-4,-3,1
204,16596,61680,65280,0,-4,0,0,1,4,0,0,0,1,4,0,-3,-4,-3,1
206,16596,61680,65280,1,-4,0,0,2,4,0,0,-1,1,4,0,-3,-4,-3,1
76,16596,61680,65280,-1,-4,0,0,4,4,0,0,-3,1,4,0,-4,-4,-3,1
68,16596,61680,65280,-4,-4,0,0,4,4,0,0,-3,1,4,0,-4,-4,-3,1
112,16596,61680,65280,-2,-4,0,0,-1,4,0,0,3,1,4,0,-4,-4,-3,1
80,16596,61680,65280,-2,-4,0,0,-1,4,0,0,2,1,4,0,-4,-4,-3,1
16,16596,61680,65280,-2,-4,0,0,-2,4,0,0,2,1,4,0,-4,-4,-3,1
50,16596,61680,65280,1,-4,0,0,-3,4,0,0,2,1,4,0,-4,-4,-3,1
48,16596,61680,65280,0,-4,0,0,-2,4,0,0,2,1,4,0,-4,-4,-3,1
34,16596,61680,65280,2,-4,0,0,-4,4,0,0,0,1,4,0,-4,-4,-3,1
42,16596,61680,65280,3,-4,0,0,-2,4,0,0,-1,1,4,0,-4,-4,-3,1
170,16596,61680,65280,3,-4,0,0,-2,4,0,0,0,1,4,0,-4,-4,-3,1
174,16596,61680,65280,2,-4,0,0,1,4,0,0,-1,1,4,0,-4,-4,-3,1
186,16596,61680,65280,3,-4,0,0,-1,4,0,0,1,1,4,0,-4,-4,-3,1
142,16596,61680,65280,1,-4,0,0,1,4,0,0,-1,1,4,0,-4,-4,-3,1
238,16596,61680,65280,2,-4,0,0,2,4,0,0,-1,1,4,0,-4,-4,-3,1
178,16596,61680,65280,2,-4,0,0,-2,4,0,0,1,1,4,0,-4,-4,-3,1
240,16596,61680,65280,0,-4,0,0,0,4,0,0,1,1,4,0,-4,-4,-3,1
242,16596,61680,65280,1,-4,0,0,-1,4,0,0,2,1,4,0,-4,-4,-3,1
244,16596,61680,65280,-1,-4,0,0,1,4,0,0,2,1,4,0,-4,-4,-3,1
4,16596,61680,65280,-1,-4,0,0,1,4,0,0,-1,1,4,0,-4,-4,-3,1
0,16596,61680,65280,-1,-4,0,0,0,4,0,0,-1,1,4,0,-4,-4,-3,1
10,16596,61680,65280,1,-4,0,0,0,4,0,0,-1,1,4,0,-4,-4,-3,1
14,16596,61680,65280,1,-4,0,0,1,4,0,0,-2,1,4,0,-4,-4,-3,1
12,16596,61680,65280,0,-4,0,0,2,4,0,0,-2,1,4,0,-4,-4,-3,1
49406,16596,61680,65280,1,-4,0,0,2,4,0,0,2,1,4,0,-3,-4,-3,1
50428,16596,61680,65280,-1,-4,0,0,3,4,0,0,2,1,4,0,-2,-4,-3,1
50396,16596,61680,65280,-1,-4,0,0,3,4,0,0,1,1,4,0,-2,-4,-3,1
52444,16596,61680,65280,-1,-4,0,0,3,4,0,0,1,1,4,0,-1,-4,-3,1
52476,16596,61680,65280,-1,-4,0,0,4,4,0,0,2,1,4,0,-2,-4,-3,1
52478,16596,61680,65280,1,-4,0,0,4,4,0,0,1,1,4,0,-2,-4,-3,1
52462,16596,61680,65280,1,-4,0,0,4,4,0,0,0,1,4,0,-2,-4,-3,1
44718,16596,61680,65280,4,-4,0,0,2,4,0,0,-2,1,4,0,-1,-4,-3,1
10922,16596,61680,65280,4,-4,0,0,-1,4,0,0,-2,1,4,0,-1,-4,-3,1
10794,16596,61680,65280,4,-4,0,0,-2,4,0,0,-2,1,4,0,-1,-4,-3,1
8874,16596,61680,65280,4,-4,0,0,-2,4,0,0,-1,1,4,0,-2,-4,-3,1
8890,16596,61680,65280,4,-4,0,0,-3,4,0,0,1,1,4,0,-2,-4,-3,1
8882,16596,61680,65280,4,-4,0,0,-4,4,0,0,1,1,4,0,-2,-4,-3,1
52430,16596,61680,65280,1,-4,0,0,3,4,0,0,-1,1,4,0,-1,-4,-3,1
84,16596,61680,65280,-2,-4,0,0,1,4,0,0,1,1,4,0,-2,-4,-3,1
44718,17476,61680,65280,4,-4,0,0,2,4,0,0,-2,0,4,0,-1,-3,-3,1
44782,17476,61680,65280,4,-4,0,0,2,4,0,0,-1,0,4,0,-1,-3,-3,1
10922,17476,61680,65280,4,-4,0,0,-1,4,0,0,-1,0,4,0,-2,-3,-3,1
10794,17476,61680,65280,4,-4,0,0,-2,4,0,0,-2,0,4,0,-1,-3,-3,1
8242,17476,61680,65280,2,-4,0,0,-3,4,0,0,1,0,4,0,-2,-3,-3,1
8370,17476,61680,65280,1,-4,0,0,-2,4,0,0,2,0,4,0,-2,-3,-3,1
8378,17476,61680,65280,2,-4,0,0,-1,4,0,0,1,0,4,0,-2,-3,-3,1
8442,17476,61680,65280,2,-4,0,0,-1,4,0,0,2,0,4,0,-3,-3,-3,1
8434,17476,61680,65280,2,-4,0,0,-2,4,0,0,3,0,4,0,-3,-3,-3,1
49406,17476,61680,65280,1,-4,0,0,2,4,0,0,2,0,4,0,-3,-3,-3,1
49404,17476,61680,65280,0,-4,0,0,3,4,0,0,2,0,4,0,-3,-3,-3,1
50396,17476,61680,65280,-1,-4,0,0,4,4,0,0,1,0,4,0,-3,-3,-3,1
50428,17476,61680,65280,-1,-4,0,0,4,4,0,0,3,0,4,0,-3,-3,-3,1
43706,16596,61680,65280,4,-4,0,0,-1,4,0,0,1,1,4,0,-2,-4,-3,1
10794,19660,61680,65280,4,-1,0,0,-2,4,0,0,-2,-1,4,0,-1,-2,-3,1
10922,19660,61680,65280,4,-1,0,0,-2,4,0,0,-1,-1,4,0,-1,-2,-3,1
8874,19660,61680,65280,4,-1,0,0,-2,4,0,0,-1,-1,4,0,-2,-2,-3,1
8890,19660,61680,65280,4,-1,0,0,-3,4,0,0,1,-1,4,0,-2,-2,-3,1
8882,19660,61680,65280,4,-1,0,0,-4,4,0,0,1,-1,4,0,-2,-2,-3,1
8370,19660,61680,65280,3,-1,0,0,-3,4,0,0,1,-1,4,0,-3,-2,-3,1
8378,19660,61680,65280,3,-1,0,0,-2,4,0,0,1,-1,4,0,-3,-2,-3,1
8242,19660,61680,65280,3,-1,0,0,-4,4,0,0,1,-1,4,0,-3,-2,-3,1
8434,19660,61680,65280,2,-1,0,0,-2,4,0,0,3,-1,4,0,-3,-2,-3,1
8442,19660,61680,65280,2,-1,0,0,-1,4,0,0,2,-1,4,0,-3,-2,-3,1
41210,19660,61680,65280,2,-1,0,0,-1,4,0,0,2,-1,4,0,-2,-2,-3,1
41214,19660,61680,65280,2,-1,0,0,1,4,0,0,2,-1,4,0,-3,-2,-3,1
57598,19660,61680,65280,2,-1,0,0,1,4,0,0,3,-1,4,0,-3,-2,-3,1
60670,19660,61680,65280,1,-1,0,0,2,4,0,0,1,-1,4,0,-1,-2,-3,1
61182,19660,61680,65280,2,-1,0,0,2,4,0,0,1,-1,4,0,-1,-2,-3,1
61166,19660,61680,65280,2,-1,0,0,2,4,0,0,0,-1,4,0,-1,-2,-3,1
44782,19660,61680,65280,4,-1,0,0,3,4,0,0,-1,-1,4,0,-2,-2,-3,1
44718,19660,61680,65280,4,-1,0,0,2,4,0,0,-2,-1,4,0,-1,-2,-3,1
43694,19660,61680,65280,4,-1,0,0,1,4,0,0,-1,-1,4,0,-1,-2,-3,1
43758,19660,61680,65280,4,-1,0,0,1,4,0,0,0,-1,4,0,-1,-2,-3,1
43770,19660,61680,65280,4,-1,0,0,0,4,0,0,1,-1,4,0,-1,-2,-3,1
